# Rame (Cu) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: fcu2_usb2000_spettrogramma_20260921_164106,
# selezione: media delle 8 righe piu intense in 500-560 nm (su 26),
# integrazione: 200 ms · rumore: 0.26 conteggi,
# fondo strumentale sottratto; punte di 1-2 pixel rimosse,
# cancellato Na a 589 nm +-5 nm (c'era un picco da 135 conteggi),
# cancellato K a 768 nm +-7 nm (c'era un picco da 9 conteggi),
wavelength_nm,intensity_counts
453.768,9.8625
454.125,9.49125
454.481,9.85
454.837,10.36
455.193,9.485
455.549,8.89
455.904,8.2375
456.26,8.27125
456.616,9.08375
456.972,8.475
457.328,7.91375
457.683,8.675
458.039,8.5
458.395,8.35625
458.75,7.975
459.106,8.1925
459.461,8.45
459.817,8.885
460.172,8.65375
460.527,8.6225
460.883,8.18125
461.238,8.25375
461.593,8.82875
461.948,9.295
462.303,9.6325
462.659,9.36375
463.014,9.51875
463.369,10.1975
463.724,10.445
464.079,10.75
464.433,11.25875
464.788,11.6275
465.143,11.49375
465.498,11.72125
465.852,11.77125
466.207,11.87125
466.562,12.25
466.916,12.54125
467.271,12.7
467.625,13.0975
467.98,13.24625
468.334,13.4375
468.688,13.6275
469.043,13.075
469.397,14.1025
469.751,13.7575
470.106,15.02125
470.46,15.37875
470.814,16.0775
471.168,15.6625
471.522,16.0375
471.876,15.825
472.23,15.995
472.584,16.53125
472.937,16.99
473.291,16.6475
473.645,16.85875
473.999,16.74625
474.352,16.8
474.706,17.3125
475.06,17.56375
475.413,18.2975
475.767,19.25125
476.12,17.94625
476.473,18.255
476.827,19.31125
477.18,19.61375
477.533,19.32625
477.887,19.78375
478.24,20.45125
478.593,19.175
478.946,20.02375
479.299,19.16375
479.652,18.77625
480.005,18.975
480.358,18.6725
480.711,18.24625
481.064,18.72375
481.416,18.455
481.769,19.41625
482.122,19.60125
482.474,20.05875
482.827,20.20625
483.18,20.42375
483.532,20.6875
483.885,21.39
484.237,21.93625
484.589,22.1575
484.942,22.3575
485.294,23
485.647,22.9625
485.999,23.3525
486.351,23.2625
486.703,24.58375
487.055,24.25
487.407,24.50125
487.759,25.17625
488.111,26.44
488.463,26.80625
488.815,26.85875
489.167,26.935
489.519,28.54
489.87,29.66875
490.222,29.4175
490.574,30.47375
490.925,30.83625
491.277,31.02875
491.628,30.725
491.98,30.7625
492.331,31.27125
492.683,31.93375
493.034,32.1375
493.385,31.63375
493.737,32.02
494.088,31.325
494.439,31
494.79,30.375
495.141,30.4125
495.492,30.28125
495.843,28.82
496.194,29.66875
496.545,29.60625
496.896,30.065
497.247,31.06375
497.598,32.21875
497.948,30.98375
498.299,32.20625
498.65,31.5625
499,32.29125
499.351,33.56125
499.702,34.225
500.052,34.5875
500.402,34.84375
500.753,35.7
501.103,36.9575
501.454,38.29375
501.804,38.75375
502.154,39.3875
502.504,41.04875
502.854,41.67625
503.204,40.96125
503.554,41.2675
503.904,42.31625
504.254,46.26375
504.604,48.145
504.954,48.5025
505.304,50.61625
505.654,50.92625
506.003,50.81625
506.353,51.35375
506.703,51.36
507.052,50.975
507.402,50.88
507.751,50.1025
508.101,50.60875
508.45,50.2775
508.8,50.13875
509.149,49.78125
509.498,47.17875
509.848,47.795
510.197,47.8575
510.546,48.56625
510.895,48.925
511.244,48.6
511.593,49.2125
511.942,47.69875
512.291,46.47438
512.64,46.5025
512.989,47.16
513.338,47.535
513.687,47.39375
514.035,47.755
514.384,48.0275
514.732,48.42188
515.081,49.06375
515.43,49.1625
515.778,51.16
516.127,52.53625
516.475,53.505
516.823,53.98375
517.172,55.53625
517.52,57.59625
517.868,59.2425
518.216,59.84875
518.565,61.01
518.913,62.4625
519.261,63.48375
519.609,64.11
519.957,64.90875
520.305,64.875
520.653,67.09375
521,67.59375
521.348,67.74
521.696,68.44
522.044,69.925
522.391,69.30875
522.739,71.02125
523.087,71.0525
523.434,71.50125
523.782,72.69
524.129,70.17125
524.476,70.675
524.824,69.47375
525.171,69.7475
525.518,69.0025
525.865,66.70125
526.213,65.60125
526.56,64.4175
526.907,62.71625
527.254,62.34625
527.601,64.80875
527.948,65.79875
528.295,65.79875
528.642,67.19
528.989,68.15875
529.335,70.215
529.682,71.66875
530.029,71.8125
530.375,72.45
530.722,72.10625
531.069,71.54125
531.415,71.90125
531.761,70.91
532.108,70.49125
532.454,70.18
532.801,71.2075
533.147,72.49375
533.493,73.005
533.839,74.0625
534.186,74.6
534.532,75.975
534.878,77.25
535.224,78.43125
535.57,79.62625
535.916,81.305
536.262,82.85
536.607,83.4375
536.953,84.66375
537.299,84.585
537.645,85.535
537.99,87.14
538.336,87.89625
538.682,88.62625
539.027,88.80125
539.373,89.72875
539.718,89.6575
540.063,90.58625
540.409,89.625
540.754,91.0475
541.1,91.125
541.445,91.95625
541.79,91.3375
542.135,93.515
542.48,93.2175
542.825,95.18875
543.17,94.96375
543.515,94.87625
543.86,96.16875
544.205,97.0125
544.55,96.52625
544.894,97.30625
545.239,95.88125
545.584,97.09
545.929,97.5225
546.273,98.49125
546.618,98.365
546.962,98.70125
547.307,98.32
547.651,98.56875
547.995,98.2875
548.34,98.9525
548.684,98.35625
549.028,97.84625
549.373,96.9175
549.717,90.58875
550.061,90.34875
550.405,87.91875
550.749,87.9875
551.093,82.63125
551.437,82.3
551.781,79.01125
552.125,76.63375
552.468,74.16
552.812,73.14875
553.156,71.82625
553.5,70.05125
553.843,68.87625
554.187,66.275
554.53,64.94875
554.874,64.58875
555.217,64.46875
555.561,60.66125
555.904,59.07875
556.247,57.17125
556.591,55.25625
556.934,54.695
557.277,51.525
557.62,50.2475
557.963,49.4825
558.306,47.35
558.649,45.2625
558.992,44.74125
559.335,41.885
559.678,40.40875
560.021,39.875
560.364,38.47875
560.706,38.90625
561.049,37.00875
561.391,37.58
561.734,35.79
562.077,35.845
562.419,35.0825
562.762,33.85625
563.104,33.62
563.446,33.65625
563.789,32.60125
564.131,32.51125
564.473,31.70375
564.816,30.6925
565.158,30.8675
565.5,29.865
565.842,29.5075
566.184,29.2775
566.526,29.78125
566.868,29.7725
567.21,28.03875
567.551,27.325
567.893,27.3675
568.235,26.71875
568.577,25.62375
568.918,25.25125
569.26,25.3075
569.601,25.18875
569.943,26.2375
570.284,25.20875
570.626,25.57125
570.967,23.5125
571.308,24.08875
571.65,22.95625
571.991,23.04375
572.332,22.365
572.673,22.47813
573.014,20.21438
573.356,20.04
573.697,19.8525
574.038,19.31875
574.379,19.04625
574.719,19.07125
575.06,18.17625
575.401,17.89125
575.742,18.1125
576.082,17.79375
576.423,16.7125
576.764,16.7575
577.104,16.07125
577.445,16.17
577.785,16.38375
578.126,16.24625
578.466,16.12875
578.807,16.31625
579.147,15.6375
579.487,15.07
579.827,15.51
580.167,15.27875
580.508,15.14375
580.848,15.6975
581.188,14.3625
581.528,13.7575
581.868,13.205
582.207,11.96375
582.547,12.085
582.887,12.3125
583.227,11.87625
583.567,12.45875
583.906,12.33875
584.246,12.05861
584.585,11.29593
584.925,12.04245
585.264,12.00929
585.604,11.75064
585.943,11.90312
586.283,12.0677
586.622,11.88492
586.961,11.35625
587.3,11.11876
587.64,11.2031
587.979,11.29346
588.318,10.57355
588.657,11.04933
588.996,10.68747
589.335,10.7375
589.674,10.70053
590.013,10.67422
590.351,10.78159
590.69,10.86301
591.029,10.46275
591.367,10.77521
591.706,10.14491
592.045,10.32952
592.383,10.38993
592.722,10.08638
593.06,9.55249
593.399,9.67484
593.737,10.37389
594.075,10.3625
594.413,10.05375
594.752,9.8625
595.09,9.115
595.428,9.05
595.766,9.58125
596.104,9.58875
596.442,9.40125
596.78,9.32125
597.118,9.63875
597.456,9.39375
597.794,9.55
598.131,9.22625
598.469,9.1025
598.807,9.40875
599.144,9.4375
599.482,9.00875
599.819,9.27625
600.157,9.14375
600.494,8.53125
600.832,8.55125
601.169,9.07125
601.506,9.445
601.844,9.13125
602.181,9.32375
602.518,9.8525
602.855,9.6575
603.192,10.07625
603.529,10.1725
603.866,10.52
604.203,11.48875
604.54,11.21125
604.877,11.96
605.214,13.585
605.551,14.33125
605.887,15.47875
606.224,15.5625
606.561,15.47625
606.897,16.04625
607.234,15.06875
607.57,14.91875
607.907,14.4575
608.243,13.96875
608.58,13.51375
608.916,12.84
609.252,11.39687
609.588,11.2875
609.924,11.515
610.26,10.91
610.597,10.70625
610.933,11.26
611.269,10.82
611.605,10.75625
611.941,10.1875
612.276,10.20625
612.612,10.1025
612.948,11.5575
613.284,10.5975
613.619,10.3125
613.955,11.83875
614.29,10.94
614.626,11.7725
614.962,10.585
615.297,11.24062
615.632,12.9725
615.968,12.385
616.303,13.1525
616.638,12.92
616.973,12.7725
617.309,12.895
617.644,13.49375
617.979,11.54625
618.314,10.82375
618.649,10.54
618.984,10.54375
619.319,10.775
619.653,10.52875
619.988,9.43875
620.323,9.3775
620.658,9.0075
620.992,9.0825
621.327,8.64625
621.662,8.29
621.996,8.175
622.331,8.79063
622.665,6.69
622.999,7.74125
623.334,7.58875
623.668,7.89
624.002,7.715
624.336,7.775
624.671,7.9325
625.005,7.9825
625.339,8
625.673,8.62875
626.007,9.24375
626.341,9.6375
626.675,10.415
627.008,10.65625
627.342,11.3225
627.676,11.0625
628.01,11.92625
628.343,12.02125
628.677,11.17125
629.01,11.45
629.344,11.95
629.677,12.69375
630.011,11.80625
630.344,12.3475
630.678,12.38375
631.011,12.0775
