# Boro (B) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: fb2_usb2000_spettrogramma_20260921_163915
# selezione: media delle 12 righe piu intense in 510-555 nm (su 20)
# integrazione: 200 ms · rumore: 0.26 conteggi
# fondo strumentale sottratto; punte di 1-2 pixel rimosse
# cancellato Na a 589 nm +-5 nm (c'era un picco da 4 conteggi)
wavelength_nm,intensity_counts
638.996,11.60450
639.328,11.47617
639.660,11.39200
639.992,11.55783
640.324,12.13283
640.656,11.28617
640.988,10.51700
641.320,9.96867
641.652,9.83283
641.983,9.85533
642.315,9.22367
642.647,8.88200
642.978,7.69200
643.310,7.58617
643.641,7.46533
643.973,6.96617
644.304,6.82950
644.636,6.06617
644.967,5.72033
645.298,5.54950
645.630,5.37450
645.961,4.88200
646.292,4.13200
646.623,4.22700
646.954,4.20367
647.285,3.59950
647.616,3.06283
647.947,2.49700
648.278,2.74950
648.609,2.89033
648.940,2.67867
649.270,2.22783
649.601,2.15617
649.932,2.57367
650.262,2.27367
650.593,2.29450
650.923,2.12450
651.254,1.94367
651.584,1.55450
651.915,1.61200
652.245,2.40283
652.575,1.51583
652.905,1.15233
653.236,1.39867
653.566,1.72033
653.896,1.98950
654.226,1.65367
654.556,1.79033
654.886,1.76117
655.216,2.22200
655.546,1.97783
655.875,1.97783
656.205,1.89533
656.535,2.33700
656.865,2.47033
657.194,2.08200
657.524,1.94117
657.853,1.84867
658.183,1.85367
658.512,2.17200
658.842,1.71117
659.171,1.97283
659.500,2.02867
659.830,2.43867
660.159,2.51033
660.488,2.40283
660.817,2.33700
661.146,2.19200
661.475,2.19700
661.804,2.11700
662.133,1.80150
662.462,1.66817
662.791,2.06533
663.120,2.21033
663.448,1.82200
663.777,1.61200
664.106,1.88200
664.434,1.84367
664.763,1.98200
665.091,1.64117
665.420,2.01617
665.748,1.84533
666.077,1.46700
666.405,1.39783
666.733,1.66950
667.062,1.22617
667.390,1.52533
667.718,1.83033
668.046,1.76450
668.374,1.61200
668.702,1.84533
669.030,1.83117
669.358,1.23867
669.686,1.83450
670.014,1.34033
670.341,1.35033
670.669,1.47617
670.997,1.60117
671.324,1.08867
671.652,1.59117
671.980,1.79117
672.307,1.21033
672.634,1.39367
672.962,1.20367
673.289,1.00117
673.616,0.74533
673.944,1.31200
674.271,1.68200
674.598,1.72783
674.925,1.71533
675.252,1.44533
675.579,2.05783
675.906,1.82033
676.233,2.33033
676.560,1.83950
676.887,1.22475
677.214,1.32450
677.540,2.06950
677.867,1.97367
678.194,1.57200
678.520,1.97450
678.847,2.46617
679.173,2.38283
679.500,2.25783
679.826,2.00450
680.153,1.99783
680.479,1.97867
680.805,2.23700
681.131,2.16867
681.458,1.66783
681.784,1.57450
682.110,1.76783
682.436,2.03450
682.762,1.98617
683.088,1.72633
683.414,1.49783
683.740,1.88117
684.065,2.03117
684.391,1.79950
684.717,2.01783
685.042,2.17450
685.368,1.66117
685.694,1.62450
686.019,1.59367
686.345,1.90367
686.670,1.77617
686.995,1.45033
687.321,1.05783
687.646,1.31617
687.971,1.55367
688.296,1.72867
688.622,1.61950
688.947,1.49450
689.272,1.02700
689.597,1.06617
689.922,0.95117
690.247,1.42867
690.572,1.30367
690.896,1.14033
691.221,0.71367
691.546,0.81783
691.870,0.90533
692.195,1.17250
692.520,0.83283
692.844,0.87867
693.169,0.83533
693.493,0.60783
693.817,0.94450
694.142,1.00617
694.466,0.59450
694.790,0.75367
