# Sodio (Na) - saggio alla fiamma, USB2000 S/N USB2G16606
# registrazione: napiudidimiopartesopra_usb2000_spettrogramma_20260922_000450
# selezione: media delle 57 righe piu intense in 585-595 nm (su 57)
# integrazione: 30 ms · rumore: 0.17 conteggi
# fondo strumentale sottratto; punte di 1-2 pixel rimosse
# cancellato K a 768 nm +-7 nm (c'era un picco da 156 conteggi)
wavelength_nm,intensity_counts
497.598,668.59989
497.948,667.50259
498.299,626.64585
498.650,486.55660
499.000,360.62268
499.351,246.68267
499.702,148.96918
500.052,74.32883
500.402,38.94800
500.753,23.23550
501.103,15.27740
501.454,11.33971
501.804,9.03625
502.154,7.77264
502.504,6.99733
502.854,6.43204
503.204,5.68218
503.554,4.14739
503.904,5.79460
504.254,6.00244
504.604,6.12762
504.954,6.08330
505.304,5.91348
505.654,5.69953
506.003,5.40458
506.353,5.08368
506.703,4.78136
507.052,4.62776
507.402,4.58858
507.751,4.44143
508.101,4.56605
508.450,4.50884
508.800,4.59470
509.149,4.56498
509.498,4.39372
509.848,4.30350
510.197,3.95519
510.546,3.57789
510.895,3.33404
511.244,3.03728
511.593,2.79548
511.942,2.00918
512.291,2.62115
512.640,3.15374
512.989,4.78843
513.338,9.64598
513.687,25.88597
514.035,28.33547
514.384,44.05491
514.732,79.38352
515.081,77.86448
515.430,77.19559
515.778,60.25319
516.127,45.94232
516.475,33.80723
516.823,23.04450
517.172,14.88548
517.520,9.65268
517.868,6.78050
518.216,5.43173
518.565,4.64162
518.913,4.01008
519.261,3.54768
519.609,3.23771
519.957,2.84473
520.305,2.55615
520.653,2.29832
521.000,2.05710
521.348,1.95437
521.696,1.78972
522.044,1.63453
522.391,1.49004
522.739,1.42213
523.087,1.25582
523.434,1.15738
523.782,1.11638
524.129,1.02386
524.476,0.94147
524.824,0.85589
525.171,0.70008
525.518,0.62111
525.865,0.38789
526.213,0.37477
526.560,-0.58644
526.907,-0.98198
527.254,0.12396
527.601,0.25055
527.948,0.33014
528.295,0.30418
528.642,0.25153
528.989,0.17599
529.335,0.21375
529.682,0.22376
530.029,0.20331
530.375,0.06808
530.722,0.12268
531.069,0.20612
531.415,0.28106
531.761,0.28138
532.108,0.29812
532.454,0.39893
532.801,0.42192
533.147,0.44782
533.493,0.48453
533.839,0.54848
534.186,0.56361
534.532,0.63379
534.878,0.63990
535.224,0.69954
535.570,0.76098
535.916,0.75995
536.262,0.78615
536.607,0.67409
536.953,0.60106
537.299,0.71303
537.645,0.87820
537.990,0.90516
538.336,0.97911
538.682,0.99596
539.027,1.10165
539.373,1.09251
539.718,1.07548
540.063,1.03607
540.409,1.15311
540.754,1.28544
541.100,1.35961
541.445,1.34194
541.790,1.30576
542.135,1.29739
542.480,1.40702
542.825,1.46933
543.170,1.48677
543.515,1.56911
543.860,1.76009
544.205,1.90148
544.550,2.07646
544.894,2.14472
545.239,2.12245
545.584,2.03650
545.929,1.85647
546.273,1.82504
546.618,1.75539
546.962,1.71382
547.307,1.59565
547.651,1.58013
547.995,1.66154
548.340,1.95866
548.684,2.07043
549.028,2.51076
549.373,0.44785
549.717,1.03211
550.061,2.78611
550.405,2.75319
550.749,2.66127
551.093,2.49013
551.437,2.33548
551.781,2.39475
552.125,2.28027
552.468,2.19175
552.812,2.19293
553.156,2.16176
553.500,2.15477
553.843,2.26347
554.187,2.52237
554.530,2.90379
554.874,3.69749
555.217,4.47170
555.561,4.88946
555.904,4.93584
556.247,4.93833
556.591,4.89618
556.934,4.80329
557.277,4.56729
557.620,4.28168
557.963,4.07861
558.306,3.99597
558.649,3.87003
558.992,4.00343
559.335,3.75299
559.678,4.82792
560.021,5.34929
560.364,5.70452
560.706,5.85823
561.049,5.69094
561.391,5.50921
561.734,5.22434
562.077,5.11730
562.419,5.12094
562.762,5.25586
563.104,5.55891
563.446,5.91345
563.789,6.23951
564.131,6.68511
564.473,6.91686
564.816,7.14057
565.158,7.55876
565.500,8.00846
565.842,9.02830
566.184,14.40515
566.526,52.14269
566.868,168.47352
567.210,377.78828
567.551,613.27743
567.893,729.19899
568.235,729.52027
568.577,726.08162
568.918,572.42802
569.260,441.51758
569.601,328.43407
569.943,224.11488
570.284,133.06703
570.626,69.99198
570.967,36.57357
571.308,20.91951
571.650,12.38339
571.991,7.85725
572.332,5.51637
572.673,2.39695
573.014,-0.15226
573.356,2.02190
573.697,1.73637
574.038,1.67084
574.379,1.40142
574.719,1.19767
575.060,1.09854
575.401,1.03160
575.742,0.98834
576.082,0.94308
576.423,1.03882
576.764,1.04467
577.104,0.90889
577.445,0.89289
577.785,0.97856
578.126,1.02247
578.466,1.13652
578.807,1.20024
579.147,1.20825
579.487,1.24995
579.827,1.31611
580.167,1.35185
580.508,1.33015
580.848,1.39494
581.188,1.30799
581.528,1.45261
581.868,1.07503
582.207,1.38575
582.547,1.49557
582.887,1.65012
583.227,1.90371
583.567,2.29930
583.906,2.92512
584.246,3.55159
584.585,4.06744
584.925,4.44707
585.264,4.63118
585.604,4.92918
585.943,5.55999
586.283,6.72700
586.622,9.44321
586.961,26.36004
587.300,137.08249
587.640,385.17274
587.979,708.52383
588.318,1082.58929
588.657,742.13035
588.996,812.46160
589.335,1429.21467
589.674,948.77718
590.013,861.90670
590.351,640.09775
590.690,449.86111
591.029,282.75392
591.367,56.13815
591.706,24.13031
592.045,36.73282
592.383,20.00168
592.722,16.90268
593.060,12.84689
593.399,10.85317
593.737,9.56173
594.075,8.89589
594.413,8.58411
594.752,8.44255
595.090,8.41817
595.428,8.45116
595.766,8.66872
596.104,9.07973
596.442,9.66348
596.780,9.98167
597.118,10.39902
597.456,11.01109
597.794,11.47769
598.131,11.82589
598.469,12.28530
598.807,12.67971
599.144,13.03296
599.482,13.33701
599.819,13.55573
600.157,14.13067
600.494,14.44977
600.832,14.86335
601.169,15.48107
601.506,16.29811
601.844,17.57792
602.181,19.05928
602.518,20.30277
602.855,20.83895
603.192,20.99417
603.529,21.43434
603.866,21.56802
604.203,21.76654
604.540,21.78242
604.877,22.11861
605.214,22.47061
605.551,23.03157
605.887,24.06334
606.224,26.36568
606.561,28.89680
606.897,29.75228
607.234,29.99232
607.570,29.18559
607.907,29.40759
608.243,30.65664
608.580,33.78394
608.916,13.05968
609.252,12.29635
609.588,36.22702
609.924,31.83925
610.260,31.35222
610.597,29.71657
610.933,28.38068
611.269,27.39078
611.605,26.72719
611.941,26.72696
612.276,27.02499
612.612,31.68426
612.948,44.86512
613.284,65.97683
